4807000,4808000,2,1506
4810000,4811000,1,469
4814000,4815000,1,72
4815000,4816000,1,1448
4816000,4817000,2,893
4818000,4819000,1,930
4819000,4820000,1,1607
4820000,4821000,1,793
4823000,4824000,1,1083
4825000,4826000,1,855
4826000,4827000,1,201
4827000,4828000,1,463
4831000,4832000,1,367
4835000,4836000,1,1407
4836000,4837000,1,137
4843000,4844000,2,1087
4844000,4845000,1,779
4853000,4854000,1,167
4864000,4865000,1,211
4865000,4866000,1,542
4873000,4874000,1,1244
4875000,4876000,1,977
4877000,4878000,1,392
4881000,4882000,2,730
4883000,4884000,1,728
4887000,4888000,1,918
4889000,4890000,1,1596
4897000,4898000,1,1335
4898000,4899000,2,1259
4901000,4902000,1,952
4904000,4905000,1,883
4910000,4911000,1,566
4912000,4913000,1,1025
4921000,4922000,1,472
4928000,4929000,3,1608
4935000,4936000,1,441
4939000,4940000,1,734
4940000,4941000,1,819
4944000,4945000,1,1556
4946000,4947000,1,1204
4949000,4950000,1,445
4955000,4956000,2,464
4956000,4957000,1,139
4965000,4966000,1,1453
4966000,4967000,1,178
4967000,4968000,1,966
4973000,4974000,1,93
4974000,4975000,1,1402
4976000,4977000,2,1321
4985000,4986000,1,1229
4989000,4990000,1,55
4990000,4991000,1,910
4996000,4997000,1,1656
4999000,5000000,1,1542
5004000,5005000,1,1058
5006000,5007000,1,876
5016000,5017000,1,1209
5019000,5020000,1,244
5024000,5025000,1,290
5027000,5028000,1,1657
5033000,5034000,1,739
5036000,5037000,1,378
5045000,5046000,2,1065
5052000,5053000,1,1008
5053000,5054000,1,544
5054000,5055000,1,334
5062000,5063000,1,439
5063000,5064000,1,46
5066000,5067000,1,478
5069000,5070000,1,719
5073000,5074000,1,1465
5077000,5078000,1,1329
5078000,5079000,1,266
5081000,5082000,1,125
5084000,5085000,3,951
5089000,5090000,1,240
5092000,5093000,1,94
5095000,5096000,1,8
5100000,5101000,1,63
5102000,5103000,1,1511
5103000,5104000,1,1514
5112000,5113000,1,1163
5119000,5120000,2,1439
5126000,5127000,1,407
5132000,5133000,1,1493
5138000,5139000,2,1206
5142000,5143000,1,9
5148000,5149000,1,1032
5151000,5152000,1,1444
5153000,5154000,2,1677
5160000,5161000,2,1589
5161000,5162000,1,902
5162000,5163000,1,1140
5177000,5178000,1,1423
5184000,5185000,1,1387
5189000,5190000,3,1286
5194000,5195000,1,366
5199000,5200000,1,548
5205000,5206000,1,1142
5207000,5208000,1,1566
5209000,5210000,1,699
5210000,5211000,1,254
5221000,5222000,1,477
5224000,5225000,1,1422
5234000,5235000,1,592
5246000,5247000,1,580
5250000,5251000,1,474
5251000,5252000,1,550
5253000,5254000,1,909
5254000,5255000,1,416
5258000,5259000,2,1369
5259000,5260000,2,1561
5268000,5269000,1,387
5269000,5270000,1,1277
5279000,5280000,1,224
5291000,5292000,1,1069
5293000,5294000,1,789
5297000,5298000,2,1194
5299000,5300000,1,654
5309000,5310000,1,1414
5321000,5322000,1,408
5327000,5328000,2,504
5328000,5329000,1,1604
5333000,5334000,1,1442
5335000,5336000,1,1441
5338000,5339000,2,1242
5341000,5342000,1,1311
5342000,5343000,1,685
5343000,5344000,1,159
5349000,5350000,1,1205
5350000,5351000,2,1108
5352000,5353000,1,1541
5353000,5354000,1,11
5356000,5357000,1,838
5358000,5359000,2,662
5359000,5360000,1,650
5362000,5363000,1,1577
5364000,5365000,1,717
5369000,5370000,1,1513
5387000,5388000,1,90
5388000,5389000,1,91
5391000,5392000,1,1584
5396000,5397000,1,937
5402000,5403000,1,1245
5404000,5405000,1,1027
5413000,5414000,1,751
5428000,5429000,1,898
5441000,5442000,1,663
5443000,5444000,1,808
5445000,5446000,1,350
5455000,5456000,1,795
5456000,5457000,1,484
5464000,5465000,1,924
5469000,5470000,1,653
5475000,5476000,1,726
5479000,5480000,2,1003
5480000,5481000,1,665
5487000,5488000,1,1312
5498000,5499000,1,343
5500000,5501000,2,1539
5503000,5504000,1,705
5507000,5508000,1,1366
5517000,5518000,1,371
5521000,5522000,1,401
5525000,5526000,1,1217
5529000,5530000,1,1056
5532000,5533000,1,127
5538000,5539000,1,1666
5540000,5541000,1,860
5553000,5554000,1,12
5556000,5557000,1,931
5558000,5559000,1,166
5571000,5572000,3,1155
5575000,5576000,1,1674
5576000,5577000,1,955
5578000,5579000,1,892
5582000,5583000,1,512
5583000,5584000,1,1034
5584000,5585000,1,17
5588000,5589000,1,738
5592000,5593000,1,123
5597000,5598000,2,1219
5598000,5599000,1,1041
5599000,5600000,1,649
5601000,5602000,1,984
5605000,5606000,1,1295
5609000,5610000,1,658
5610000,5611000,2,1517
5614000,5615000,1,485
5615000,5616000,1,394
5618000,5619000,1,183
5620000,5621000,1,518
5623000,5624000,1,1181
5626000,5627000,1,551
5627000,5628000,1,253
5633000,5634000,2,777
5639000,5640000,2,1192
5640000,5641000,1,256
5655000,5656000,1,24
5659000,5660000,1,120
5660000,5661000,1,1240
5668000,5669000,1,982
5676000,5677000,1,983
5678000,5679000,1,450
5680000,5681000,1,319
5681000,5682000,1,980
5683000,5684000,1,718
5690000,5691000,1,395
5692000,5693000,1,771
5695000,5696000,1,794
5697000,5698000,1,1533
5703000,5704000,2,540
5710000,5711000,1,1104
5724000,5725000,1,1178
5736000,5737000,1,1428
5738000,5739000,1,147
5741000,5742000,1,112
5744000,5745000,1,4
5754000,5755000,1,824
5764000,5765000,1,687
5767000,5768000,1,1587
5769000,5770000,1,545
5772000,5773000,1,817
5773000,5774000,1,1595
5774000,5775000,1,578
5784000,5785000,1,68
5787000,5788000,1,683
5789000,5790000,1,486
5793000,5794000,1,926
5794000,5795000,1,723
5795000,5796000,2,754
5796000,5797000,1,1671
5797000,5798000,1,246
5798000,5799000,1,1622
5813000,5814000,1,384
5815000,5816000,2,770
5820000,5821000,1,84
5822000,5823000,2,1452
5833000,5834000,2,1521
5834000,5835000,1,207
5837000,5838000,1,1543
5842000,5843000,1,380
5849000,5850000,1,190
5852000,5853000,1,133
5856000,5857000,1,429
5866000,5867000,2,1634
5870000,5871000,1,322
5877000,5878000,1,1165
5878000,5879000,1,1273
5891000,5892000,1,41
5893000,5894000,1,460
5897000,5898000,1,994
5900000,5901000,1,1606
5905000,5906000,2,1548
5906000,5907000,2,1486
5907000,5908000,2,1495
5916000,5917000,1,1463
5918000,5919000,1,1582
5919000,5920000,2,713
5920000,5921000,1,122
5921000,5922000,1,1507
5928000,5929000,1,1500
5929000,5930000,1,782
5931000,5932000,1,864
5933000,5934000,1,505
5935000,5936000,1,1143
5937000,5938000,1,1665
5938000,5939000,1,1225
5945000,5946000,1,1629
5947000,5948000,1,1169
5948000,5949000,1,832
5963000,5964000,1,60
5965000,5966000,1,376
5971000,5972000,1,701
5973000,5974000,2,1135
5980000,5981000,1,590
5981000,5982000,2,1406
5988000,5989000,1,284
5995000,5996000,2,1627
5996000,5997000,1,1091
5997000,5998000,1,1076
6005000,6006000,1,1655
6007000,6008000,1,686
6010000,6011000,1,1638
6016000,6017000,1,101
6018000,6019000,2,1251
6019000,6020000,1,321
6020000,6021000,2,667
6025000,6026000,1,182
6028000,6029000,1,1158
6029000,6030000,1,1122
6033000,6034000,1,648
6038000,6039000,1,885
6040000,6041000,1,130
6045000,6046000,1,1243
6046000,6047000,1,220
6049000,6050000,1,1011
6050000,6051000,1,161
6054000,6055000,1,532
6055000,6056000,2,1579
6057000,6058000,1,1450
6064000,6065000,1,879
6068000,6069000,2,1673
6069000,6070000,2,925
6077000,6078000,1,1516
6078000,6079000,1,1048
6084000,6085000,1,219
